State,Date,Retail_and_recreation_percent_change_from_baseline,Grocery_and_pharmacy_percent_change_from_baseline,Parks_percent_change_from_baseline,Workplaces_percent_change_from_baseline,Transit_stations_percent_change_from_baseline,Residential_percent_change_from_baseline
Nebraska,2021-02-15,-19.5,-17.58333333,-43.25,-33.58181818,-9.571428571,14.70588235
Nebraska,2021-02-16,-19.4,-17.45454545,-41.75,-26.28846154,-17.8,14.33333333
Nebraska,2021-02-17,-11.33333333,-7.416666667,-31.75,-10.82,-11.57142857,7.277777778
Nebraska,2021-02-18,-8.764705882,-7.416666667,-32,-11.98039216,-8.714285714,7.277777778
Nebraska,2021-02-19,-6.25,-6.666666667,-23.5,-13.76470588,-3.785714286,6.111111111
Nebraska,2021-02-20,-9,-4.090909091,-2.25,-6.28,-5.333333333,3.6
Nebraska,2021-02-21,-18.86666667,-15,-44.6,-11.76190476,-15.23076923,5
Nebraska,2021-02-22,-5.5,-3.416666667,-7.5,-10.01960784,-4.928571429,5.5
Nebraska,2021-02-23,-2.933333333,-4.181818182,8.25,-11.05882353,0.692307692,5.444444444
Nebraska,2021-02-24,-1.6,-2.333333333,-17.25,-9.607843137,0.384615385,5.166666667
Nebraska,2021-02-25,-3.647058824,-4.916666667,-8.75,-10.41176471,-0.214285714,5.5
Nebraska,2021-02-26,0.4375,-3.666666667,-5,-9.816326531,5,4.388888889
Nebraska,2021-02-27,-2.470588235,-1.363636364,29.5,-3.96,4.75,2.454545455
Nebraska,2021-02-28,-2.142857143,-3.777777778,-22,-8.19047619,3.083333333,2.714285714
Nebraska,2021-03-01,-0.142857143,-1.416666667,7.5,-9.411764706,5.692307692,3.944444444
Nebraska,2021-03-02,-0.266666667,-0.181818182,30.5,-10.92156863,5.769230769,4.888888889
Nebraska,2021-03-03,4.266666667,3.5,53.25,-10.68627451,9.692307692,4
Nebraska,2021-03-04,0.1875,0.166666667,43.75,-12.66666667,10.71428571,4.666666667
Nebraska,2021-03-05,2.75,1.083333333,43,-13.60784314,15,3.444444444
Nebraska,2021-03-06,2.470588235,3.545454545,95.25,-6.72,18.25,0.818181818
Nebraska,2021-03-07,5.285714286,3.625,74.25,-10.17391304,14.25,0.857142857
Nebraska,2021-03-08,0.5,-2,62.66666667,-12.15686275,9.384615385,4
Nebraska,2021-03-09,2.4,1.454545455,78.33333333,-13,9.538461538,4.333333333
Nebraska,2021-03-10,0.733333333,-0.666666667,29.25,-14.05769231,5.461538462,5.222222222
Nebraska,2021-03-11,2.1875,1,38.75,-17.41509434,12.42857143,5
Nebraska,2021-03-12,3.125,0.25,16.5,-21.09615385,10.46153846,5.111111111
Nebraska,2021-03-13,-5.588235294,-3.4,4.75,-9.44,-8,4
Nebraska,2021-03-14,-16.8,-15.55555556,-49,-16.31818182,-34.66666667,5.285714286
Nebraska,2021-03-15,-0.857142857,-2.25,-6.75,-16.79245283,-24.85714286,7.333333333
Nebraska,2021-03-16,3,1.909090909,8.75,-12.69230769,-11.30769231,6.388888889
Nebraska,2021-03-17,14.6,5.416666667,-11,-9.156862745,8.461538462,4.5
Nebraska,2021-03-18,10.25,2.75,27,-11.82692308,11.53846154,4.388888889
Nebraska,2021-03-19,11,3,52,-11.98,22.92307692,2.444444444
Nebraska,2021-03-20,12.41176471,5.545454545,82.5,-7.84,32.45454545,-0.454545455
Nebraska,2021-03-21,14.5,4.625,49.5,-10.04545455,19.91666667,0.571428571
Nebraska,2021-03-22,1.5,-3.75,-12.25,-10.45098039,6.5,4.944444444
Nebraska,2021-03-23,1.6,-2.181818182,-12.5,-11.94230769,9.153846154,6.5
Nebraska,2021-03-24,8,5,2.25,-9.764705882,11.23076923,4.333333333
Nebraska,2021-03-25,4.375,1.25,20.75,-11.60784314,13.28571429,4.222222222
Nebraska,2021-03-26,5.875,0,27.75,-9.755102041,21.15384615,2.888888889
Nebraska,2021-03-27,7.294117647,3,58.75,-4.2,26.41666667,0.727272727
Nebraska,2021-03-28,11.64285714,3.5,99.75,-7.05,18.25,0.142857143
Nebraska,2021-03-29,8.928571429,4.416666667,80.33333333,-9.9,12.25,2.555555556
Nebraska,2021-03-30,6.666666667,4.363636364,44,-10.82692308,15.92307692,4.055555556
Nebraska,2021-03-31,11,8.666666667,19.5,-10.03921569,14.92307692,3.277777778
Nebraska,2021-04-01,13.875,12.16666667,49.25,-12.68627451,26,2.722222222
Nebraska,2021-04-02,15.73333333,18.16666667,74.75,-30.79245283,30.92307692,4.944444444
Nebraska,2021-04-03,6.470588235,20.33333333,134.5,-16.08,26.83333333,-0.636363636
Nebraska,2021-04-04,-17.57142857,-13,102.25,-25.13636364,17.83333333,-2
Nebraska,2021-04-05,16.07142857,7.25,103.6666667,-24.74545455,22.09090909,3.777777778
Nebraska,2021-04-06,6.133333333,3,62.66666667,-12.64705882,14,4.111111111
Nebraska,2021-04-07,6.666666667,1.833333333,3.75,-10.64705882,13.15384615,4.611111111
Nebraska,2021-04-08,3.3125,1.583333333,-8,-11.55769231,18.23076923,4.833333333
Nebraska,2021-04-09,6.25,-0.083333333,42.5,-10.56,28,2.388888889
Nebraska,2021-04-10,7.176470588,4.181818182,95.5,-2.96,24.91666667,-1.090909091
Nebraska,2021-04-11,11.71428571,3.125,127.75,-9.238095238,24.66666667,-0.142857143
Nebraska,2021-04-12,6.928571429,2.5,62,-10.39215686,19.41666667,2.444444444
Nebraska,2021-04-13,7.8,2.363636364,65,-11.52830189,12.75,3.166666667
Nebraska,2021-04-14,5.733333333,2.833333333,41.25,-9.960784314,8.846153846,3.444444444
Nebraska,2021-04-15,2,-0.666666667,39.66666667,-11.28301887,11.92307692,3.5
Nebraska,2021-04-16,2.8125,-1,11,-10.64705882,16.46153846,4
Nebraska,2021-04-17,5.882352941,3.818181818,61.75,-5.16,22.58333333,1.454545455
Nebraska,2021-04-18,10.71428571,2,118.25,-9.636363636,19.25,-0.428571429
Nebraska,2021-04-19,-1.785714286,-1.083333333,1.5,-9.52,10.41666667,5.111111111
Nebraska,2021-04-20,5,4.818181818,42,-10.32692308,13.84615385,4.111111111
Nebraska,2021-04-21,6.866666667,5.416666667,36.75,-10.15686275,14.61538462,3.5
Nebraska,2021-04-22,3.6875,1.333333333,45.33333333,-11.34615385,17.35714286,3.388888889
Nebraska,2021-04-23,7.3125,3,91.75,-11.40816327,25.76923077,1.166666667
Nebraska,2021-04-24,7.764705882,5.454545455,138.6666667,-5.8,26.25,-1.181818182
Nebraska,2021-04-25,11.71428571,4.125,134.5,-10.2,27,-1
Nebraska,2021-04-26,9.071428571,5.083333333,123,-10.26,20.5,1.222222222
Nebraska,2021-04-27,6.6,5.727272727,90.33333333,-10.96153846,16.15384615,3
Nebraska,2021-04-28,8.133333333,7.166666667,51.66666667,-9.588235294,21.30769231,3.111111111
Nebraska,2021-04-29,9.0625,7.666666667,96.66666667,-11.69811321,21.14285714,1.611111111
Nebraska,2021-04-30,11.66666667,10.08333333,108.6666667,-13.64,30.23076923,-0.333333333
Nebraska,2021-05-01,11.58823529,10.5,157.6666667,-9.16,32.91666667,-2.545454545
Nebraska,2021-05-02,13.14285714,5.375,132.5,-10.0952381,29.33333333,-1.571428571
Nebraska,2021-05-03,11.42857143,11.83333333,59.66666667,-8.941176471,22.83333333,2.555555556
Nebraska,2021-05-04,11.8,13.18181818,98,-10.30188679,21.07692308,1.833333333
Nebraska,2021-05-05,13,13.08333333,52.75,-10.11764706,19.30769231,2.277777778
Nebraska,2021-05-06,11.8125,10.5,82,-12.56603774,23.75,1.555555556
Nebraska,2021-05-07,11,13.25,98,-13.4,28.61538462,-0.444444444
Nevada,2021-01-01,-28.6,-21.88888889,-6.2,-61.81818182,-29.25,20.88888889
Nevada,2021-01-02,-12.8,-1.888888889,-19,-18.1,-2.666666667,8
Nevada,2021-01-03,-13.4,-3,-21,-11.7,-13.57142857,5.625
Nevada,2021-01-04,-10.2,-1.888888889,-30.8,-23.41666667,-23.375,8.666666667
Nevada,2021-01-05,-8.2,1,-16.8,-24.23076923,-6.777777778,8.555555556
Nevada,2021-01-06,-11.5,-3.666666667,-31,-23.53846154,-17.66666667,9.111111111
Nevada,2021-01-07,-13.7,-2.444444444,-27,-24.30769231,-17.44444444,9.222222222
Nevada,2021-01-08,-16.8,-7.444444444,-34.6,-22,-18.25,10.44444444
Nevada,2021-01-09,-15.8,-6.111111111,-27.57142857,-12.7,-13.88888889,6.625
Nevada,2021-01-10,-14.44444444,-7.428571429,-22,-11.3,-12,5.25
Nevada,2021-01-11,-13.7,-5.111111111,-25.2,-22.46153846,-18.77777778,8.444444444
Nevada,2021-01-12,-13.2,-4.888888889,-27.8,-24.69230769,-8.333333333,8.555555556
Nevada,2021-01-13,-14,-6,-25.2,-23.38461538,-18.55555556,8.666666667
Nevada,2021-01-14,-15.5,-6.777777778,-22.2,-24.28571429,-14.3,8.555555556
Nevada,2021-01-15,-18.8,-10.44444444,-26,-24.36363636,-17.75,9.222222222
Nevada,2021-01-16,-17.6,-6.222222222,-9,-15.3,-7.25,5.375
Nevada,2021-01-17,-11.3,-4.375,4.4,-14.8,-14.5,3.75
Nevada,2021-01-18,-13,-7.444444444,-4.4,-38.85714286,-10.57142857,10.77777778
Nevada,2021-01-19,-15.9,-7.777777778,-32.4,-25.07692308,-13.55555556,8.666666667
Nevada,2021-01-20,-15.7,-8.333333333,-26.8,-23.84615385,-14.33333333,8.888888889
Nevada,2021-01-21,-15.8,-5.111111111,-24.4,-23.69230769,-9.625,8.555555556
Nevada,2021-01-22,-20.3,-9.666666667,-38.8,-23.75,-15.625,10
Nevada,2021-01-23,-21.9,-8.777777778,-35.57142857,-15.9,-12.25,7.375
Nevada,2021-01-24,-18.7,-7.375,-27.6,-13.6,-15.85714286,5.5
Nevada,2021-01-25,-21.1,-12.33333333,-47.4,-26.25,-17.125,10.22222222
Nevada,2021-01-26,-12.3,-1,-35,-25,-8,8.888888889
Nevada,2021-01-27,-25.8,-17.22222222,-40.33333333,-30.30769231,-31.55555556,13.66666667
Nevada,2021-01-28,-24.1,-15.66666667,-44,-30.92307692,-32.11111111,13.22222222
Nevada,2021-01-29,-20.6,-13.44444444,-38.66666667,-26.16666667,-24.125,12.11111111
Nevada,2021-01-30,-15.4,-6.666666667,-31.28571429,-12.4,-15.11111111,6.375
Nevada,2021-01-31,-13.2,-5.75,-21.66666667,-9.4,-21.57142857,4.75
Nevada,2021-02-01,-12.1,-3.444444444,-29,-21,-19.44444444,7.222222222
Nevada,2021-02-02,-12,-5.888888889,-28.6,-24.07692308,-15.66666667,7.888888889
Nevada,2021-02-03,-11.4,-5.888888889,-34.33333333,-23.30769231,-15.875,8.222222222
Nevada,2021-02-04,-11.7,-3.555555556,-28,-23.92307692,-13.88888889,8
Nevada,2021-02-05,-14.7,-5.666666667,-25.5,-21.90909091,-19,8.555555556
Nevada,2021-02-06,-11.9,0.111111111,-15.71428571,-11.7,-13.88888889,5
Nevada,2021-02-07,-17.5,-4.142857143,-15,-10.6,-24.875,3.25
Nevada,2021-02-08,-13.3,-6.444444444,-20.66666667,-23.58333333,-16.77777778,7.111111111
Nevada,2021-02-09,-10.8,-2.888888889,-24.4,-23.61538462,-13,7.555555556
Nevada,2021-02-10,-9.2,-2.333333333,-15.5,-23.15384615,-12.375,7.111111111
Nevada,2021-02-11,-11.6,-0.666666667,-31.16666667,-23.71428571,-17.33333333,7.777777778
Nevada,2021-02-12,-13.1,-2.111111111,-27,-24.36363636,-13.125,8.555555556
Nevada,2021-02-13,-13,2.333333333,-36.57142857,-15.2,-20.66666667,6.125
Nevada,2021-02-14,-1,5.857142857,-10.66666667,-9.2,-16.75,3.875
Nevada,2021-02-15,-11,-4.555555556,-19,-43,-21.75,11.66666667
Nevada,2021-02-16,-11.7,-2.444444444,-32.75,-23.92307692,-16.55555556,7.888888889
Nevada,2021-02-17,-10.3,-2.444444444,-26.16666667,-22.69230769,-16.125,8
Nevada,2021-02-18,-12.1,-2.111111111,-25.16666667,-22.46153846,-14.77777778,7.888888889
Nevada,2021-02-19,-13.3,-4.222222222,-24.33333333,-21.45454545,-17.375,8.666666667
Nevada,2021-02-20,-13.8,-4.333333333,-28.71428571,-14,-13.44444444,5.875
Nevada,2021-02-21,-7.777777778,-2.857142857,-1.8,-11.1,-12.14285714,3.375
Nevada,2021-02-22,-9.4,-0.888888889,-11.66666667,-21.33333333,-19.25,6.555555556
Nevada,2021-02-23,-6.7,0.222222222,-5.4,-23.30769231,2.75,6.777777778
Nevada,2021-02-24,-9.3,-2.222222222,-23,-22.69230769,-2.75,7.555555556
Nevada,2021-02-25,-8.9,-0.222222222,-20.2,-22.30769231,-4.222222222,7.444444444
Nevada,2021-02-26,-10.9,-3.222222222,-21.5,-21.09090909,-6.875,8.444444444
Nevada,2021-02-27,-10.4,-0.333333333,-27,-12.9,-2.111111111,4.875
